customer_id,customer_name,age,gender,related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure
1232,Stillmann-Wilfling,62,Male,83,Help Desk Operator,Property,Affluent Customer,No,20
1235,Sharon-Cranage,52,Female,24,Dental Hygienist,Health,Mass Customer,No,9
1236,Bryanty-Megarrell,47,Male,75,Web Designer IV,Financial Services,High Net Worth,Yes,18
1237,Junia-Humerstone,51,Female,6,Research Nurse,Health,High Net Worth,No,16
1240,Pen-Earey,56,Female,64,Sales Associate,Manufacturing,Mass Customer,Yes,19
1241,Lolly-Junkison,35,Female,23,Pharmacist,Health,Affluent Customer,Yes,11
1242,Bartholomeo-Meeke,48,Male,36,Human Resources Assistant III,Property,High Net Worth,Yes,18
1243,Robbert-Blakey,68,Male,73,Research Assistant II,Retail,Mass Customer,No,8
1245,Erin-Shawell,27,Male,34,Product Engineer,Manufacturing,Affluent Customer,No,1
1247,Hildagarde-Eyrl,61,Female,15,Geologist I,Entertainment,Affluent Customer,No,11
1250,Jacklyn-Kewley,20,Female,42,Help Desk Technician,Manufacturing,Mass Customer,No,1
1251,Codie-Arnecke,24,Male,63,Desktop Support Technician,Property,Mass Customer,No,2
1252,Les-Ellwood,56,Male,46,Recruiting Manager,Manufacturing,Mass Customer,Yes,14
1254,Quillan-McDuffie,63,Male,60,Graphic Designer,Retail,Mass Customer,Yes,5
1256,Granny-Lukes,35,Male,8,Food Chemist,Health,High Net Worth,No,9
1257,Prentiss-MacVicar,49,Male,40,Assistant Professor,Property,Affluent Customer,Yes,9
1258,Nefen-Ferriere,43,Male,89,Geological Engineer,Manufacturing,Mass Customer,No,6
1259,Emmi-Dymock,48,Female,23,Assistant Professor,Financial Services,Mass Customer,No,9
1260,Fremont-Spawton,32,Male,92,Tax Accountant,Property,Mass Customer,No,9
1261,Candice-Lohde,50,Female,61,Legal Assistant,Manufacturing,Mass Customer,No,4
1263,Elliot-Posselow,48,Male,41,Nurse,Manufacturing,Affluent Customer,No,8
1265,Kipper-Monck,34,Male,72,Biostatistician I,Property,Mass Customer,Yes,2
1267,Leopold-Dainton,42,Male,39,Safety Technician IV,Entertainment,Affluent Customer,Yes,19
1269,Ravid-Kilgallon,31,Male,56,Account Coordinator,Property,High Net Worth,Yes,7
1270,Cullen-Langshaw,38,Male,72,Paralegal,Financial Services,Affluent Customer,No,10
1271,Jo-anne-Pringer,27,Female,71,Accounting Assistant II,Telecommunications,Mass Customer,Yes,6
1273,Hieronymus-Whinray,47,Male,48,General Manager,Financial Services,Affluent Customer,Yes,14
1274,Emmerich-Tinkler,44,Male,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20
1275,Francisca-Whittek,55,Female,70,General Manager,Health,Mass Customer,Yes,8
1276,Farrel-Waiting,57,Male,24,Dental Hygienist,Health,Affluent Customer,No,4
1278,Betsy-Schruurs,23,Female,14,Pharmacist,Health,Affluent Customer,No,2
1279,Burr-Lygoe,59,Male,30,Staff Accountant I,Financial Services,Mass Customer,No,20
1280,Horacio-Peyntue,43,Male,71,Marketing Assistant,Manufacturing,High Net Worth,Yes,15
1281,Leighton-Zisneros,53,Male,29,Administrative Assistant III,Manufacturing,Affluent Customer,Yes,16
1282,Garald-Pidler,41,Male,99,Programmer Analyst III,Entertainment,Affluent Customer,Yes,14
1283,Tory-Minnette,27,Female,43,Clinical Specialist,Health,Mass Customer,No,1
1284,Alexis-Aronov,45,Male,30,Junior Executive,Entertainment,Affluent Customer,No,11
1285,Tomkin-Fudge,48,Male,44,Office Assistant III,Manufacturing,Mass Customer,Yes,12
1286,Mina-Clawley,46,Female,83,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16
1287,Nicko-Saddleton,61,Male,72,Systems Administrator I,Financial Services,Mass Customer,Yes,20
1288,Abra-Cuardall,42,Female,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18
1290,Vassily-Ramalho,54,Male,49,VP Marketing,Financial Services,High Net Worth,Yes,6
1291,Warner-Zuker,41,Male,0,Quality Engineer,Health,Mass Customer,No,12
1293,Vidovic-Fretson,41,Male,89,Quality Engineer,IT,Mass Customer,No,8
1295,Irving-Murton,24,Male,66,Nurse,Argiculture,Mass Customer,Yes,5
1296,Essy-Vondrak,32,Female,61,Paralegal,Financial Services,Affluent Customer,Yes,9
1297,Shay-Gimbart,40,Male,91,Social Worker,Health,Mass Customer,No,3
1298,Guglielmo-Yele,47,Male,35,Research Nurse,Health,Mass Customer,No,16
1300,Sisely-Strelitzer,30,Female,0,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
1302,Ericka-Eggers,23,Female,29,Biostatistician I,Financial Services,Affluent Customer,Yes,2
1305,Averil-Gentiry,51,Male,97,Executive Secretary,Financial Services,High Net Worth,Yes,6
1306,Doyle-Oleksinski,65,Male,13,Occupational Therapist,Health,Affluent Customer,Yes,13
1307,Emlyn-Musgrave,51,Female,73,Dental Hygienist,Health,High Net Worth,Yes,10
1310,Keane-Leebeter,35,Male,38,Geological Engineer,Manufacturing,High Net Worth,Yes,13
1311,Sharona-Cunah,37,Female,89,VP Accounting,Financial Services,Mass Customer,Yes,13
1312,Magda-Baugh,27,Female,96,Food Chemist,Health,Affluent Customer,No,8
1313,Hughie-Laboune,35,Male,59,Analyst Programmer,Property,Mass Customer,No,22
1314,De-Eilhart,51,Female,25,Clinical Specialist,Health,Mass Customer,Yes,6
1316,Steven-Castellaccio,31,Male,79,Recruiter,Retail,High Net Worth,Yes,18
1317,Barrett-Lindley,48,Male,2,General Manager,Retail,Mass Customer,Yes,5
1318,Barbe-Assender,55,Female,10,Senior Developer,Financial Services,Mass Customer,Yes,4
1321,Bree-Domenge,27,Female,29,Editor,Argiculture,Affluent Customer,No,8
1322,Kathye-Christie,20,Female,37,Data Coordiator,Financial Services,Mass Customer,Yes,1
1324,Randie-Arnowitz,43,Female,88,Web Designer III,Manufacturing,Mass Customer,No,11
1325,Ty-Belliard,53,Male,67,Account Executive,Argiculture,High Net Worth,Yes,14
1326,Goddard-Tinn,55,Male,15,Biostatistician III,Health,Affluent Customer,Yes,5
1327,Sarita-Khosa,26,Female,57,Director of Sales,Property,Affluent Customer,No,6
1328,Stavro-Gargett,40,Male,19,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,6
1331,Edward-Hawkwood,34,Male,12,Tax Accountant,Telecommunications,High Net Worth,No,17
1333,Phillipp-McMonnies,48,Male,4,Compensation Analyst,Financial Services,High Net Worth,No,9
1334,Cicily-Jenks,23,Female,72,Senior Financial Analyst,Financial Services,Mass Customer,No,4
1337,Damara-Wheatland,33,Female,15,Structural Engineer,Health,Mass Customer,No,10
1339,Mariam-Guiel,43,Female,82,Editor,IT,High Net Worth,No,14
1341,Parry-Rigolle,35,Male,65,Computer Systems Analyst I,Financial Services,Affluent Customer,No,15
1343,Creight-Deery,42,Male,67,Dental Hygienist,Health,High Net Worth,No,5
1344,Renelle-Tutin,26,Female,20,Tax Accountant,Manufacturing,Mass Customer,No,4
1345,Jeth-Marien,61,Male,94,Senior Sales Associate,Manufacturing,Mass Customer,No,12
1346,Woody-Dowthwaite,51,Male,9,Administrative Assistant IV,Telecommunications,Mass Customer,No,19
1347,Leisha-Signoret,44,Female,14,Help Desk Operator,Manufacturing,Mass Customer,Yes,14
1349,Curran-Gush,24,Male,83,Electrical Engineer,Manufacturing,Affluent Customer,No,1
1350,Bing-Vicar,64,Male,10,Staff Scientist,Retail,Mass Customer,Yes,8
1352,Jerald-Lesly,66,Male,53,Electrical Engineer,Manufacturing,High Net Worth,No,18
1353,Phebe-Dockwra,41,Female,1,Clinical Specialist,Health,Mass Customer,Yes,11
1354,Karee-Hyman,21,Female,0,Analyst Programmer,Financial Services,Affluent Customer,No,2
1355,Isador-Hallitt,20,Male,37,VP Quality Control,Property,Mass Customer,No,1
1357,Waylin-Eassom,28,Male,69,Research Nurse,Health,High Net Worth,No,6
1358,Gerome-Whittock,27,Male,8,Dental Hygienist,Health,High Net Worth,No,6
1359,Estrella-Carwithen,28,Female,54,Help Desk Technician,Retail,Mass Customer,No,6
1360,Maurice-Blas,51,Male,41,Design Engineer,Manufacturing,Mass Customer,Yes,15
1361,Gradeigh-Saltmarshe,57,Male,56,Professor,Manufacturing,Affluent Customer,No,19
1362,Giuditta-Dearlove,48,Female,20,Account Executive,Manufacturing,Affluent Customer,Yes,15
1363,Boniface-Kivelhan,60,Male,7,Associate Professor,Financial Services,Mass Customer,No,18
1364,Selby-Cabbell,43,Male,99,Junior Executive,Manufacturing,Mass Customer,No,21
1365,Shurlocke-Pirie,29,Male,97,Research Associate,Health,Mass Customer,No,3
1366,Zacharia-Rigler,47,Male,10,Computer Systems Analyst IV,Retail,Affluent Customer,No,22
1367,Fredrika-Danielkiewicz,48,Female,63,Internal Auditor,Retail,Mass Customer,No,18
1369,Ilka-Allabush,27,Female,51,Civil Engineer,Manufacturing,Mass Customer,Yes,6
1370,Chastity-Martinat,35,Female,44,Computer Systems Analyst IV,Property,Mass Customer,No,18
1371,Aretha-Joscelyn,62,Female,39,Design Engineer,Retail,Mass Customer,Yes,13
1372,Rockie-Wheldon,41,Male,44,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17
1373,Shaylynn-Epsley,63,Female,3,Director of Sales,Financial Services,Mass Customer,Yes,12
1375,Archie-Van den Hof,43,Male,36,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18
1377,Giacomo-Roseburgh,32,Male,86,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2
1379,Lou-Drews,32,Female,63,Legal Assistant,Financial Services,Mass Customer,Yes,7
1380,Lavina-Clavey,23,Female,99,Financial Analyst,Financial Services,Mass Customer,No,3
1381,Ellary-Ramsey,36,Male,79,Engineer IV,Manufacturing,Affluent Customer,Yes,15
1382,Lucio-Reame,32,Male,27,Data Coordiator,Manufacturing,High Net Worth,Yes,20
1383,Coriss-Casarino,64,Female,81,Software Consultant,IT,Affluent Customer,No,8
1384,Marcile-Carren,23,Female,48,Quality Control Specialist,Manufacturing,Mass Customer,No,2
1385,Melesa-Priddy,64,Female,39,Cost Accountant,Financial Services,Mass Customer,No,16
1386,Mufinella-Kalvin,54,Female,71,Help Desk Technician,Retail,Mass Customer,Yes,12
1387,Natalee-Comport,44,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,4
1388,Carny-Shilstone,49,Male,86,Internal Auditor,Financial Services,Mass Customer,No,7
1390,Christyna-Feldberg,21,Female,74,Accounting Assistant I,Retail,High Net Worth,Yes,1
1391,Winni-Cana,45,Female,62,Marketing Assistant,Retail,High Net Worth,No,12
1392,Marris-Waison,21,Female,28,Human Resources Manager,Financial Services,Mass Customer,No,1
1396,Sinclair-Melonby,34,Male,20,Cost Accountant,Financial Services,Mass Customer,No,18
1397,Dimitri-Durie,42,Male,29,Legal Assistant,Manufacturing,Mass Customer,Yes,14
1398,Anderea-Pulteneye,55,Female,11,Project Manager,Manufacturing,Mass Customer,No,17
1399,Kaye-Clulow,54,Female,84,Staff Scientist,Manufacturing,Mass Customer,No,15
1400,Rikki-Eytel,39,Female,51,Senior Developer,Manufacturing,Affluent Customer,Yes,7
1402,Hillier-Andraud,20,Male,58,Assistant Professor,Telecommunications,Mass Customer,No,1
1403,Germana-McFadin,41,Female,18,Geologist II,Retail,Mass Customer,No,16
1404,Emmott-Mercik,64,Male,78,Chemical Engineer,Manufacturing,Mass Customer,Yes,14
1405,Kylie-Spriggin,63,Female,52,VP Product Management,Manufacturing,High Net Worth,Yes,11
1406,Georges-Tilne,51,Male,3,Cost Accountant,Financial Services,High Net Worth,Yes,17
1407,Tamarah-Sobtka,41,Female,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9
1408,Kendricks-Plastow,24,Male,14,Dental Hygienist,Health,High Net Worth,No,4
1410,Althea-Macvey,24,Female,10,Marketing Manager,Retail,High Net Worth,Yes,6
1411,Katrina-Coltart,27,Female,24,Registered Nurse,Health,Mass Customer,Yes,5
1413,Vi-Lauga,23,Female,47,Administrative Assistant II,Financial Services,Mass Customer,No,3
1414,Allison-Clowton,41,Female,57,Help Desk Technician,Retail,Mass Customer,Yes,10
1415,Merilyn-Dikle,23,Female,68,Executive Secretary,Property,High Net Worth,Yes,3
1418,Valaria-Hugh,45,Female,80,Senior Sales Associate,IT,Affluent Customer,Yes,21
1419,Roddy-Ollerton,54,Male,5,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,4
1420,Minni-Hanner,62,Female,14,Dental Hygienist,Health,Mass Customer,No,11
1421,Mallorie-Gouth,65,Female,74,Senior Editor,Property,Mass Customer,No,20
1422,Georgy-Rickwood,49,Male,31,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16
1423,Tiphanie-Klossek,62,Female,51,Project Manager,Manufacturing,Mass Customer,No,19
1424,Allin-Arbuckel,47,Male,56,Occupational Therapist,Health,High Net Worth,Yes,14
1425,Chrisy-Sivess,35,Male,20,General Manager,Retail,High Net Worth,Yes,11
1426,Allyn-Carswell,65,Female,72,Financial Advisor,Financial Services,Mass Customer,No,17
1427,Jodie-Juett,28,Male,14,Environmental Specialist,Financial Services,High Net Worth,No,8
1428,Morissa-Ozintsev,23,Female,93,Sales Representative,Retail,High Net Worth,No,1
1429,Dante-Jikylls,41,Male,94,Legal Assistant,Health,Mass Customer,Yes,12
1430,Kalli-Pigeram,22,Female,86,Biostatistician I,Manufacturing,Mass Customer,Yes,3
1431,Derek-Malafe,46,Male,29,Sales Associate,Financial Services,Affluent Customer,Yes,17
1432,Hiram-Kittiman,23,Male,70,Tax Accountant,Argiculture,High Net Worth,Yes,2
1433,Marya-Szwandt,63,Female,15,Account Coordinator,IT,Mass Customer,No,20
1434,Craig-Guswell,48,Male,42,Statistician I,Property,High Net Worth,No,9
1435,Derek-Podmore,53,Male,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,19
1437,Gearalt-Challis,47,Male,35,Electrical Engineer,Manufacturing,Affluent Customer,No,20
1438,Winifred-MacRonald,46,Female,27,Social Worker,Health,Mass Customer,Yes,14
1439,Leupold-Detoc,56,Male,97,GIS Technical Architect,Retail,Mass Customer,No,19
1440,Consuela-O'Logan,56,Female,19,Human Resources Manager,Financial Services,High Net Worth,Yes,12
1444,Claudian-Ruos,46,Male,97,Payment Adjustment Coordinator,Health,Mass Customer,No,8
1445,Bettine-Yoselevitch,48,Female,57,Web Designer II,IT,Affluent Customer,No,18
1446,Gabriello-Nell,34,Male,51,Engineer I,Manufacturing,Mass Customer,No,17
1447,Renaldo-Maudsley,25,Male,29,Civil Engineer,Manufacturing,Mass Customer,No,4
1448,Hinze-Bullent,33,Male,40,VP Product Management,Property,Mass Customer,No,20
1450,Floris-Dunkerley,57,Female,23,Statistician I,Manufacturing,Affluent Customer,No,6
1451,Courtney-Meas,44,Female,32,Junior Executive,Argiculture,Mass Customer,Yes,16
1452,Zachery-Hamber,65,Male,99,Safety Technician III,Retail,Mass Customer,No,20
1454,Caesar-Wattam,42,Male,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3
1456,Berkie-Croall,57,Male,97,Health Coach II,Property,Mass Customer,Yes,6
1458,Ashley-Behneke,65,Male,40,Account Representative IV,Telecommunications,Affluent Customer,No,11
1459,Haydon-Berkery,23,Male,89,Senior Sales Associate,Manufacturing,Mass Customer,No,4
1460,Morley-Shutt,48,Male,92,Information Systems Manager,Financial Services,High Net Worth,Yes,13
1462,Omero-Hauxley,26,Male,16,VP Accounting,Financial Services,Mass Customer,Yes,1
1463,Willie-Landsberg,56,Male,53,Chief Design Engineer,Property,High Net Worth,Yes,18
1465,Wilona-Osgood,50,Female,53,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5
1466,Cyndia-Gull,23,Female,62,Cost Accountant,Financial Services,High Net Worth,Yes,2
1468,Adaline-Hayles,43,Female,37,Financial Advisor,Financial Services,Mass Customer,No,22
1470,Albie-Pach,26,Male,62,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8
1472,Demeter-Robbeke,57,Female,3,Environmental Specialist,Financial Services,Mass Customer,No,17
1474,Farley-Rosen,35,Male,54,Structural Analysis Engineer,Health,Mass Customer,Yes,21
1475,Aristotle-Jess,36,Male,41,Recruiting Manager,Retail,Affluent Customer,Yes,7
1478,Fulton-Blayney,29,Male,40,VP Quality Control,Financial Services,High Net Worth,No,9
1479,Avrom-Clougher,44,Male,25,Help Desk Technician,Argiculture,Mass Customer,No,21
1481,Ellissa-Stanney,45,Female,93,Senior Financial Analyst,Financial Services,Affluent Customer,No,14
1482,Georas-Niesel,42,Male,29,Electrical Engineer,Manufacturing,Mass Customer,No,12
1483,Beth-Daile,50,Female,55,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14
1485,Meredeth-Luck,52,Male,50,Food Chemist,Health,Mass Customer,Yes,6
1486,Dag-Landell,43,Male,14,Geological Engineer,Manufacturing,Mass Customer,No,10
1489,Mead-Wollard,28,Male,17,Teacher,Health,Mass Customer,No,4
1490,Lusa-Hargerie,51,Female,36,Cost Accountant,Financial Services,Mass Customer,Yes,6
1491,Agneta-Swiggs,24,Female,96,Senior Sales Associate,Health,Mass Customer,Yes,4
1493,Lisabeth-Fundell,34,Female,51,Engineer II,Argiculture,High Net Worth,No,22
1495,Charmion-Dobsons,32,Female,4,Physical Therapy Assistant,Health,High Net Worth,Yes,8
1496,Cordie-Disbrow,23,Female,22,Human Resources Manager,IT,Affluent Customer,No,3
1497,Karole-Grinin,48,Female,70,Marketing Assistant,Retail,High Net Worth,No,14
1499,Patton-Wrey,48,Male,88,Design Engineer,Manufacturing,Mass Customer,Yes,11
1501,Shelby-Trayhorn,48,Female,74,Account Executive,Property,Mass Customer,Yes,14
1502,Margalit-Handrick,31,Female,52,Design Engineer,Financial Services,Affluent Customer,Yes,11
1504,Coop-Corneck,46,Male,98,Data Coordiator,Property,Affluent Customer,Yes,13
1505,Cristian-Trounce,28,Male,90,Recruiting Manager,Financial Services,Mass Customer,No,3
1508,Orv-Milland,35,Male,80,Clinical Specialist,Health,Affluent Customer,Yes,11
1510,Timmie-Chitty,62,Male,94,Actuary,Financial Services,Mass Customer,No,18
1511,Yves-Trehearne,31,Male,97,Internal Auditor,Financial Services,Mass Customer,No,4
1515,Dietrich-Escott,31,Male,80,Geological Engineer,Manufacturing,Mass Customer,Yes,2
1516,Ham-Pietrusiak,54,Male,6,VP Sales,IT,Affluent Customer,No,19
1517,Murdoch-Twort,34,Male,90,Operator,IT,Affluent Customer,No,12
1518,Dallon-Greatreax,50,Male,66,Safety Technician IV,Property,Affluent Customer,No,18
1519,Marwin-Jeyness,20,Male,35,Administrative Assistant IV,Telecommunications,High Net Worth,Yes,1
1521,Pernell-Duffett,26,Male,49,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,22
1522,Hubie-Thunnerclef,27,Male,57,Paralegal,Financial Services,Mass Customer,No,7
1523,Brnaba-Dighton,62,Male,78,Product Engineer,Financial Services,Mass Customer,Yes,17
1524,Bonni-Drakers,46,Female,7,Administrative Officer,Financial Services,Mass Customer,Yes,16
1525,Philis-Whittam,55,Female,43,Database Administrator III,Financial Services,High Net Worth,No,5
1526,Charlie-MacKibbon,57,Male,50,Editor,Manufacturing,Mass Customer,Yes,19
1527,Gerek-Chape,24,Male,23,Chemical Engineer,Manufacturing,Mass Customer,No,2
1529,Tansy-Beltzner,35,Female,0,Media Manager III,Financial Services,High Net Worth,Yes,5
1530,Alexandr-Maylard,45,Male,89,Pharmacist,Health,Mass Customer,Yes,9
1531,Evaleen-Pusey,55,Female,20,Administrative Assistant III,Financial Services,Mass Customer,Yes,13
1532,Marty-Wiggall,49,Female,27,VP Accounting,Financial Services,Mass Customer,Yes,10
1533,Sonia-Rous,44,Female,59,Social Worker,Health,Affluent Customer,Yes,8
1534,Rosabelle-Hollington,23,Female,74,Human Resources Assistant I,Manufacturing,Mass Customer,No,4
1535,Emanuel-Baukham,24,Male,80,Cost Accountant,Financial Services,Affluent Customer,Yes,3
1536,Tiffany-Fanshaw,42,Female,28,Software Consultant,Financial Services,Affluent Customer,Yes,15
1537,Andres-Beranek,52,Male,23,Librarian,Entertainment,Mass Customer,No,10
1538,Ahmed-Edmondson,32,Male,74,Pharmacist,Health,High Net Worth,Yes,12
1540,Ilene-Agett,59,Female,53,Mechanical Systems Engineer,Property,Mass Customer,Yes,19
1541,Dynah-Grimes,66,Female,7,Structural Engineer,Argiculture,Mass Customer,Yes,13
1542,Sanders-Fernyhough,43,Male,56,Food Chemist,Health,Mass Customer,Yes,12
1544,Keane-Moneypenny,58,Male,75,Dental Hygienist,Health,Affluent Customer,Yes,11
1545,Carver-Saturley,44,Male,34,Associate Professor,Health,Mass Customer,Yes,15
1546,Natalya-Moscone,65,Female,22,Compensation Analyst,Financial Services,Mass Customer,Yes,8
